time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,31.7,18.9,0.0,20,15.4,49.3,3
2026-09-15,30.1,17.2,0.0,3,19.5,42.1,3
2026-09-16,26.0,14.7,0.0,0,14.8,35.3,2
2026-09-17,24.8,15.4,0.0,15,13.9,34.9,3
2026-09-18,26.6,12.9,0.0,25,12.7,31.3,3
2026-09-19,28.7,18.4,0.3,13,11.6,37.9,3
2026-09-20,30.7,18.9,0.0,13,12.3,48.2,2
