time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,39.8,23.5,0.0,0,16.8,35.6,0
2026-09-15,34.1,20.8,0.0,0,17.6,36.7,2
2026-09-16,30.6,20.7,0.0,0,18.7,39.2,2
2026-09-17,28.3,19.3,0.0,0,13.0,28.1,3
2026-09-18,32.2,17.1,0.0,3,14.8,36.4,45
2026-09-19,37.5,19.1,0.0,0,17.4,33.8,1
2026-09-20,40.5,21.8,0.0,0,16.5,34.2,1
