time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,30.0,17.5,0.0,0,17.1,36.4,0
2026-09-15,30.5,15.9,0.0,0,17.1,35.3,3
2026-09-16,32.1,14.9,0.0,0,19.2,40.3,0
2026-09-17,28.0,16.8,0.0,13,16.7,40.0,3
2026-09-18,27.0,16.3,0.0,33,19.3,42.1,45
2026-09-19,31.5,17.4,0.0,8,18.8,33.8,45
2026-09-20,31.5,19.2,0.0,8,20.9,37.4,2
