time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,40.8,26.0,0.0,5,21.5,43.9,3
2026-09-15,36.7,25.6,0.2,5,18.3,39.2,3
2026-09-16,31.0,22.2,0.0,0,20.9,45.0,1
2026-09-17,27.8,20.4,0.0,3,20.8,42.8,2
2026-09-18,27.6,19.6,0.0,3,20.3,42.8,3
2026-09-19,35.6,19.3,0.0,3,17.8,31.7,2
2026-09-20,40.9,24.3,0.0,0,28.8,50.0,2
