time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,39.9,29.5,0.1,8,27.9,46.4,3
2026-09-15,36.0,27.3,0.0,0,20.0,32.4,0
2026-09-16,31.6,21.1,0.0,0,22.5,38.2,1
2026-09-17,24.2,19.4,0.0,0,23.2,38.2,3
2026-09-18,24.9,19.2,0.0,0,22.3,37.1,3
2026-09-19,28.4,19.4,0.0,0,15.6,25.9,2
2026-09-20,31.2,23.3,0.0,0,17.0,29.2,1
