time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,33.9,23.1,0.0,0,11.6,30.2,1
2026-09-15,28.4,21.4,0.0,0,13.7,35.3,45
2026-09-16,26.0,20.5,0.0,0,15.9,40.7,3
2026-09-17,26.2,19.3,0.0,0,13.8,36.4,3
2026-09-18,26.1,16.9,0.0,3,15.6,39.6,45
2026-09-19,27.6,19.0,0.0,3,14.0,32.0,45
2026-09-20,30.1,21.2,0.0,0,14.0,32.8,0
