time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,34.5,24.7,0.0,0,17.7,38.9,3
2026-09-15,32.9,22.6,0.0,0,16.4,36.0,3
2026-09-16,29.1,18.4,0.0,0,18.4,40.0,1
2026-09-17,25.3,17.6,0.0,8,15.0,35.3,3
2026-09-18,28.4,16.6,0.0,23,16.5,36.0,3
2026-09-19,33.0,18.0,0.9,3,14.5,28.4,80
2026-09-20,34.9,19.8,0.0,3,21.0,42.1,2
