time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,29.3,22.3,0.0,0,26.1,61.2,1
2026-09-15,30.1,20.7,0.0,0,16.1,36.7,1
2026-09-16,26.9,18.2,0.0,0,21.3,48.6,3
2026-09-17,26.2,18.8,0.0,0,15.0,34.9,3
2026-09-18,28.2,18.7,0.0,0,21.4,49.3,3
2026-09-19,27.3,21.7,0.0,0,34.2,64.8,3
2026-09-20,26.9,22.9,0.0,3,35.1,65.5,3
