time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,34.4,19.7,0.0,5,21.6,37.1,3
2026-09-15,32.9,21.3,0.1,18,28.7,59.0,3
2026-09-16,32.8,17.2,0.0,0,24.6,42.1,0
2026-09-17,33.2,16.5,0.0,10,10.7,20.5,2
2026-09-18,33.5,17.9,0.0,29,10.8,19.4,3
2026-09-19,30.1,19.1,0.0,25,16.1,29.9,3
2026-09-20,32.8,19.8,0.0,13,18.1,31.0,3
