time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,27.1,18.8,0.0,0,16.0,33.5,2
2026-09-15,26.8,17.5,0.0,0,12.6,27.7,3
2026-09-16,31.4,16.5,0.0,0,13.0,28.8,1
2026-09-17,26.6,19.8,0.0,8,15.8,35.6,3
2026-09-18,26.4,17.7,0.0,10,17.7,39.2,3
2026-09-19,28.0,19.1,0.0,5,13.6,25.2,3
2026-09-20,28.2,19.9,0.0,3,12.2,23.4,2
