time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,37.6,22.6,0.0,0,17.9,35.3,1
2026-09-15,30.7,19.7,0.0,0,19.6,39.2,0
2026-09-16,26.8,18.6,0.0,0,20.6,41.4,2
2026-09-17,26.4,17.1,0.0,0,15.8,31.7,3
2026-09-18,28.1,15.0,0.0,3,18.3,37.4,45
2026-09-19,32.4,16.5,0.0,5,15.5,33.1,3
2026-09-20,36.7,20.5,0.0,5,20.4,39.2,0
