time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,33.1,22.6,0.0,0,15.9,29.9,2
2026-09-15,27.3,21.3,0.0,0,25.1,46.8,2
2026-09-16,24.2,19.4,0.0,0,36.0,66.2,1
2026-09-17,24.0,18.6,0.0,0,27.7,50.4,1
2026-09-18,23.5,18.5,0.0,5,30.1,54.7,1
2026-09-19,30.6,18.4,0.0,5,18.8,34.9,3
2026-09-20,37.7,24.7,0.0,0,14.2,30.2,2
