time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,26.2,23.1,0.0,0,14.2,32.8,2
2026-09-15,26.2,21.6,0.0,0,11.6,27.0,3
2026-09-16,29.8,20.8,0.0,0,8.6,24.8,1
2026-09-17,26.1,22.1,0.0,7,11.5,27.0,3
2026-09-18,25.3,21.5,0.3,13,13.5,32.4,3
2026-09-19,27.7,22.2,0.45,10,19.4,33.8,3
2026-09-20,27.5,22.3,0.0,3,18.6,33.8,45
