time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,38.5,21.8,0.0,5,11.3,19.8,3
2026-09-15,36.7,22.2,0.0,0,22.1,40.0,3
2026-09-16,32.6,17.7,0.0,0,21.5,41.8,1
2026-09-17,31.0,16.6,0.0,3,16.3,33.5,3
2026-09-18,32.4,16.0,0.0,15,18.0,36.7,3
2026-09-19,34.5,19.5,0.3,8,12.3,24.8,80
2026-09-20,36.4,20.8,0.0,3,13.7,35.3,2
