time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,32.1,20.4,0.0,0,18.2,36.4,1
2026-09-15,33.2,19.5,0.0,0,15.7,33.1,3
2026-09-16,30.5,19.3,0.0,0,24.1,50.4,1
2026-09-17,29.4,18.2,0.0,5,19.3,42.1,3
2026-09-18,29.0,17.2,0.0,5,19.2,41.4,3
2026-09-19,32.6,19.0,0.0,8,17.6,39.6,3
2026-09-20,33.2,20.7,0.0,8,19.9,37.8,1
