time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,39.8,25.3,0.0,3,17.7,34.2,3
2026-09-15,34.0,24.9,0.3,3,17.7,34.6,3
2026-09-16,29.4,21.6,0.0,0,20.5,39.6,0
2026-09-17,26.6,21.0,0.0,0,17.5,34.2,3
2026-09-18,26.3,20.0,0.0,5,18.4,36.0,2
2026-09-19,38.0,20.3,0.0,5,16.3,40.0,3
2026-09-20,40.3,25.4,0.0,0,16.9,38.5,1
