time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,40.3,21.3,0.0,5,23.9,45.4,3
2026-09-15,38.6,21.5,0.0,0,20.2,37.1,3
2026-09-16,34.5,18.0,0.0,0,17.7,38.5,1
2026-09-17,32.2,17.0,0.0,3,10.8,24.5,3
2026-09-18,34.0,15.9,0.0,13,14.3,25.2,3
2026-09-19,36.4,19.6,0.3,10,11.3,28.1,3
2026-09-20,38.6,18.6,0.0,10,12.6,25.6,1
