time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,39.8,25.3,0.0,0,16.0,34.6,0
2026-09-15,34.7,22.0,0.0,0,18.0,37.8,3
2026-09-16,31.2,20.8,0.0,0,18.2,38.9,1
2026-09-17,28.0,18.8,0.0,5,13.0,28.4,3
2026-09-18,32.3,17.8,0.0,5,14.8,30.6,2
2026-09-19,38.0,21.0,0.0,0,14.2,38.9,2
2026-09-20,40.3,23.8,0.0,0,17.1,35.3,1
