time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,37.6,23.0,0.0,10,19.7,43.2,3
2026-09-15,35.6,21.1,0.0,0,22.6,45.0,2
2026-09-16,32.1,17.4,0.0,0,20.6,41.0,1
2026-09-17,30.0,16.2,0.0,0,16.5,34.6,3
2026-09-18,31.1,14.6,0.0,25,16.5,38.2,3
2026-09-19,33.6,18.7,0.0,8,11.1,32.8,2
2026-09-20,35.4,19.4,0.0,3,16.1,40.3,2
