time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,38.4,23.7,0.0,0,20.7,41.4,1
2026-09-15,32.1,20.3,0.0,0,21.1,42.5,1
2026-09-16,27.5,18.5,0.0,0,22.2,43.9,2
2026-09-17,26.3,17.3,0.0,0,16.4,33.5,3
2026-09-18,27.9,15.0,0.0,0,19.6,40.3,1
2026-09-19,31.3,16.6,0.0,0,15.8,33.1,3
2026-09-20,36.2,19.3,0.0,0,19.1,38.2,0
