time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,36.4,25.1,0.0,3,21.4,42.1,3
2026-09-15,33.5,24.6,0.1,15,10.2,23.8,3
2026-09-16,33.0,21.7,0.0,3,21.7,43.2,1
2026-09-17,32.8,21.1,0.0,28,14.3,42.5,3
2026-09-18,33.2,22.4,0.0,38,11.2,24.5,3
2026-09-19,31.1,22.4,0.0,30,17.7,30.2,3
2026-09-20,33.0,21.6,0.0,10,10.7,21.2,1
