time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,40.6,27.6,0.1,5,22.3,38.2,80
2026-09-15,36.7,25.5,0.7,5,21.7,34.9,80
2026-09-16,32.2,22.3,0.0,0,33.4,55.1,0
2026-09-17,27.4,20.5,0.0,3,31.6,52.2,2
2026-09-18,27.7,20.0,0.0,5,25.7,42.8,2
2026-09-19,32.4,19.3,0.0,3,20.2,33.5,2
2026-09-20,39.8,23.2,0.0,0,28.2,48.6,1
