time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,41.1,25.7,0.2,12,31.1,57.2,51
2026-09-15,40.2,25.9,0.0,0,27.8,53.6,1
2026-09-16,36.0,22.0,0.0,0,28.8,55.4,0
2026-09-17,28.8,21.5,0.0,0,28.5,54.7,3
2026-09-18,28.0,19.0,0.0,6,26.1,51.8,2
2026-09-19,29.0,18.3,0.0,0,20.8,43.2,3
2026-09-20,32.4,18.6,0.0,0,22.1,47.2,0
