time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,33.4,22.9,0.0,0,11.0,29.9,1
2026-09-15,27.6,21.1,0.0,0,13.2,36.0,1
2026-09-16,25.6,20.3,0.0,0,15.9,41.0,2
2026-09-17,25.7,18.5,0.0,0,12.4,33.1,3
2026-09-18,26.4,16.4,0.0,0,14.8,38.9,45
2026-09-19,25.8,17.5,0.0,3,12.6,27.0,2
2026-09-20,29.3,20.7,0.0,3,13.8,27.7,0
