time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,31.5,19.2,0.0,0,24.5,40.7,1
2026-09-15,32.2,18.9,0.0,0,23.6,38.2,3
2026-09-16,34.0,18.4,0.0,0,23.4,37.4,1
2026-09-17,29.9,19.8,0.0,11,26.2,46.4,3
2026-09-18,29.0,18.5,0.0,13,26.8,48.6,45
2026-09-19,31.7,18.7,0.0,6,17.7,30.6,3
2026-09-20,31.7,19.9,0.0,5,21.8,35.3,45
