time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,40.2,27.1,0.7,31,27.2,46.4,53
2026-09-15,33.7,23.3,0.0,2,18.8,37.4,0
2026-09-16,31.0,20.2,0.0,0,26.3,47.9,0
2026-09-17,25.6,20.0,0.3,0,29.5,52.9,51
2026-09-18,25.7,19.3,0.0,0,24.0,45.0,3
2026-09-19,28.4,18.9,0.0,0,18.3,34.9,3
2026-09-20,31.0,16.7,0.0,2,14.8,41.4,3
