time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,26.9,22.1,0.0,0,18.1,46.4,2
2026-09-15,28.2,20.1,0.0,0,13.0,34.6,2
2026-09-16,33.7,18.3,0.0,0,25.3,58.7,1
2026-09-17,27.9,17.5,0.0,3,11.3,27.4,3
2026-09-18,26.4,17.2,0.0,8,20.3,46.1,3
2026-09-19,27.1,21.7,0.0,3,27.8,56.5,3
2026-09-20,26.7,22.9,0.0,5,26.5,62.3,3
