time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,34.1,24.7,0.0,0,17.6,32.4,3
2026-09-15,33.1,23.1,0.0,0,25.1,43.9,1
2026-09-16,26.7,20.4,0.0,0,28.5,50.0,2
2026-09-17,24.7,18.8,0.0,0,19.6,34.2,2
2026-09-18,25.8,18.3,0.0,3,23.7,43.6,2
2026-09-19,31.2,19.1,0.0,3,18.8,34.6,3
2026-09-20,37.2,22.5,0.0,0,20.6,38.5,1
