time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,39.8,23.2,0.0,5,10.9,31.7,3
2026-09-15,38.4,24.4,0.0,5,14.8,38.9,3
2026-09-16,34.6,20.3,0.0,0,13.3,35.6,0
2026-09-17,30.3,18.3,0.0,0,8.8,26.3,1
2026-09-18,31.7,18.2,0.0,15,7.9,25.2,1
2026-09-19,35.7,19.6,0.3,18,12.9,23.0,3
2026-09-20,37.9,20.3,0.0,18,11.3,23.0,2
