time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,33.6,21.2,0.0,5,18.4,30.2,3
2026-09-15,30.7,20.2,2.2,23,20.1,50.8,61
2026-09-16,31.2,17.0,0.0,0,28.7,44.3,1
2026-09-17,31.5,17.6,0.0,26,20.6,33.1,3
2026-09-18,31.3,18.7,0.0,43,12.2,26.3,3
2026-09-19,27.8,19.8,0.6,23,13.0,26.3,3
2026-09-20,30.6,18.0,0.0,15,14.8,23.4,1
