time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,31.3,22.4,0.0,0,11.3,26.6,45
2026-09-15,26.8,21.1,0.0,0,14.3,33.1,45
2026-09-16,25.3,20.7,0.0,0,16.7,38.5,2
2026-09-17,25.3,19.5,0.0,0,14.2,33.5,3
2026-09-18,25.0,17.1,0.0,3,15.9,37.8,3
2026-09-19,30.0,18.8,0.0,3,17.5,32.8,45
2026-09-20,33.6,21.2,0.0,0,19.1,36.4,0
