time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,38.0,23.9,0.0,0,17.7,33.8,2
2026-09-15,32.2,20.3,0.0,0,17.6,34.6,45
2026-09-16,27.4,19.3,0.0,0,19.0,36.4,45
2026-09-17,26.9,18.5,0.0,3,14.5,29.5,3
2026-09-18,27.6,16.3,0.0,3,19.5,38.2,45
2026-09-19,32.7,18.6,0.0,5,19.6,36.7,45
2026-09-20,36.9,20.5,0.0,5,19.8,40.3,3
