time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,37.9,25.2,0.0,0,14.9,29.9,3
2026-09-15,36.7,24.3,0.0,0,19.2,36.0,3
2026-09-16,32.9,19.8,0.0,0,14.2,27.4,0
2026-09-17,28.9,17.0,0.0,3,10.8,21.6,2
2026-09-18,30.2,17.1,0.0,18,12.0,24.5,3
2026-09-19,34.1,18.5,0.9,10,9.7,19.1,3
2026-09-20,36.7,19.6,0.0,8,16.3,31.3,3
