time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,32.6,21.8,0.0,0,15.8,24.8,2
2026-09-15,28.3,21.6,0.0,0,19.9,31.7,45
2026-09-16,25.8,21.1,0.0,0,22.2,35.6,2
2026-09-17,25.7,19.2,0.0,0,17.0,26.6,3
2026-09-18,25.8,18.9,0.0,0,21.8,35.6,45
2026-09-19,27.6,20.4,0.0,2,19.6,36.7,45
2026-09-20,30.3,21.1,0.0,0,18.9,35.3,45
