time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,40.1,27.2,0.0,5,19.5,32.0,3
2026-09-15,35.1,25.3,0.2,5,21.0,33.8,3
2026-09-16,30.4,21.6,0.0,0,27.9,44.6,0
2026-09-17,26.2,20.5,0.0,3,26.7,42.8,2
2026-09-18,26.6,20.1,0.0,3,22.7,37.8,2
2026-09-19,31.2,19.9,0.3,0,17.7,33.5,2
2026-09-20,37.8,25.3,0.0,0,22.5,37.4,1
