time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,38.5,26.8,0.3,41,21.8,40.0,51
2026-09-15,37.7,24.4,0.0,4,21.7,36.7,0
2026-09-16,37.4,19.9,0.0,0,33.4,54.7,0
2026-09-17,24.8,18.6,0.0,0,26.2,44.3,3
2026-09-18,27.3,18.7,0.0,0,22.4,40.3,3
2026-09-19,30.7,18.9,0.0,2,23.7,43.2,3
2026-09-20,36.7,20.7,0.0,2,20.9,37.1,0
