time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,39.9,24.0,0.0,0,22.6,41.0,2
2026-09-15,34.8,20.7,0.0,0,21.7,39.2,1
2026-09-16,28.8,18.7,0.0,0,21.0,37.4,2
2026-09-17,27.3,17.7,0.0,3,16.8,30.2,3
2026-09-18,29.3,16.0,0.0,3,20.2,37.4,45
2026-09-19,33.0,18.0,0.0,5,19.9,36.0,45
2026-09-20,37.0,20.9,0.0,5,19.8,38.2,3
