time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,33.3,22.1,0.0,0,10.0,24.5,1
2026-09-15,27.4,21.1,0.0,0,13.5,30.2,45
2026-09-16,26.2,20.8,0.0,0,17.3,37.4,2
2026-09-17,26.2,18.5,0.0,3,12.7,29.9,3
2026-09-18,27.4,17.5,0.0,3,16.6,36.4,45
2026-09-19,29.1,17.1,0.0,0,13.7,32.4,3
2026-09-20,33.7,19.9,0.0,0,16.1,36.0,0
