time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,31.7,19.5,1.2,15,18.9,41.0,61
2026-09-15,29.8,19.6,0.0,8,21.9,45.7,3
2026-09-16,26.6,15.5,0.0,0,18.0,37.8,0
2026-09-17,25.5,15.1,0.0,19,17.3,36.4,3
2026-09-18,26.3,14.3,0.0,33,15.6,33.1,3
2026-09-19,27.8,18.2,9.3,15,15.0,32.0,63
2026-09-20,28.8,16.9,0.0,15,12.3,32.8,3
