time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
2026-09-14,41.9,24.5,0.0,5,23.8,44.3,3
2026-09-15,40.3,24.8,0.0,5,22.5,43.2,2
2026-09-16,34.6,21.3,0.0,0,27.3,51.5,0
2026-09-17,29.3,19.1,0.0,3,25.8,48.6,2
2026-09-18,29.2,18.1,0.0,3,24.3,46.4,1
2026-09-19,35.1,18.7,0.0,3,17.8,31.7,2
2026-09-20,40.4,23.8,0.0,0,28.8,50.0,2
